"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"SWE","PPP","TOT","NATUSD","A","2012",8.654768,
"SWE","PPP","TOT","NATUSD","A","2013",8.597681,
"SWE","PPP","TOT","NATUSD","A","2014",8.727131,
"SWE","PPP","TOT","NATUSD","A","2015",8.852008,
"SWE","PPP","TOT","NATUSD","A","2016",9.003919,
"SWE","PPP","TOT","NATUSD","A","2017",8.856307,
"SWE","PPP","TOT","NATUSD","A","2018",8.921145,
"CHE","PPP","TOT","NATUSD","A","1960",2.189697,
"CHE","PPP","TOT","NATUSD","A","1961",2.25672,
"CHE","PPP","TOT","NATUSD","A","1962",2.334714,
"CHE","PPP","TOT","NATUSD","A","1963",2.412528,
"CHE","PPP","TOT","NATUSD","A","1964",2.495978,
"CHE","PPP","TOT","NATUSD","A","1965",2.520322,
"CHE","PPP","TOT","NATUSD","A","1966",2.552365,
"CHE","PPP","TOT","NATUSD","A","1967",2.591622,
"CHE","PPP","TOT","NATUSD","A","1968",2.547597,
"CHE","PPP","TOT","NATUSD","A","1969",2.484646,
"CHE","PPP","TOT","NATUSD","A","1970",2.372319,
"CHE","PPP","TOT","NATUSD","A","1971",2.464484,
"CHE","PPP","TOT","NATUSD","A","1972",2.593923,
"CHE","PPP","TOT","NATUSD","A","1973",2.65935,
"CHE","PPP","TOT","NATUSD","A","1974",2.608942,
"CHE","PPP","TOT","NATUSD","A","1975",2.55809,
"CHE","PPP","TOT","NATUSD","A","1976",2.490841,
"CHE","PPP","TOT","NATUSD","A","1977",2.351181,
"CHE","PPP","TOT","NATUSD","A","1978",2.276031,
"CHE","PPP","TOT","NATUSD","A","1979",2.143453,
"CHE","PPP","TOT","NATUSD","A","1980",2.019085,
"CHE","PPP","TOT","NATUSD","A","1981",1.948972,
"CHE","PPP","TOT","NATUSD","A","1982",1.970445,
"CHE","PPP","TOT","NATUSD","A","1983",1.941057,
"CHE","PPP","TOT","NATUSD","A","1984",1.943903,
"CHE","PPP","TOT","NATUSD","A","1985",1.9271,
"CHE","PPP","TOT","NATUSD","A","1986",1.946382,
"CHE","PPP","TOT","NATUSD","A","1987",1.941082,
"CHE","PPP","TOT","NATUSD","A","1988",1.92726,
"CHE","PPP","TOT","NATUSD","A","1989",1.918694,
"CHE","PPP","TOT","NATUSD","A","1990",1.934605,
"CHE","PPP","TOT","NATUSD","A","1991",1.972543,
"CHE","PPP","TOT","NATUSD","A","1992",1.969568,
"CHE","PPP","TOT","NATUSD","A","1993",1.968659,
"CHE","PPP","TOT","NATUSD","A","1994",1.950328,
"CHE","PPP","TOT","NATUSD","A","1995",1.924366,
"CHE","PPP","TOT","NATUSD","A","1996",1.888954,
"CHE","PPP","TOT","NATUSD","A","1997",1.843884,
"CHE","PPP","TOT","NATUSD","A","1998",1.827619,
"CHE","PPP","TOT","NATUSD","A","1999",1.802836,
"CHE","PPP","TOT","NATUSD","A","2000",1.788639,
"CHE","PPP","TOT","NATUSD","A","2001",1.768404,
"CHE","PPP","TOT","NATUSD","A","2002",1.70976,
"CHE","PPP","TOT","NATUSD","A","2003",1.717151,
"CHE","PPP","TOT","NATUSD","A","2004",1.693349,
"CHE","PPP","TOT","NATUSD","A","2005",1.686548,
"CHE","PPP","TOT","NATUSD","A","2006",1.600508,
"CHE","PPP","TOT","NATUSD","A","2007",1.533614,
"CHE","PPP","TOT","NATUSD","A","2008",1.493049,
"CHE","PPP","TOT","NATUSD","A","2009",1.46976,
"CHE","PPP","TOT","NATUSD","A","2010",1.466179,
"CHE","PPP","TOT","NATUSD","A","2011",1.397498,
"CHE","PPP","TOT","NATUSD","A","2012",1.354072,
"CHE","PPP","TOT","NATUSD","A","2013",1.312477,
"CHE","PPP","TOT","NATUSD","A","2014",1.281761,
"CHE","PPP","TOT","NATUSD","A","2015",1.235456,
"CHE","PPP","TOT","NATUSD","A","2016",1.228178,
"CHE","PPP","TOT","NATUSD","A","2017",1.193124,
"CHE","PPP","TOT","NATUSD","A","2018",1.189601,
"TUR","PPP","TOT","NATUSD","A","1960",0.000004,
"TUR","PPP","TOT","NATUSD","A","1961",0.000005,
"TUR","PPP","TOT","NATUSD","A","1962",0.000005,
"TUR","PPP","TOT","NATUSD","A","1963",0.000005,
"TUR","PPP","TOT","NATUSD","A","1964",0.000005,
"TUR","PPP","TOT","NATUSD","A","1965",0.000005,
"TUR","PPP","TOT","NATUSD","A","1966",0.000005,
"TUR","PPP","TOT","NATUSD","A","1967",0.000006,
"TUR","PPP","TOT","NATUSD","A","1968",0.000006,
"TUR","PPP","TOT","NATUSD","A","1969",0.000006,
"TUR","PPP","TOT","NATUSD","A","1970",0.000005,
"TUR","PPP","TOT","NATUSD","A","1971",0.000005,
"TUR","PPP","TOT","NATUSD","A","1972",0.000005,
"TUR","PPP","TOT","NATUSD","A","1973",0.000006,
"TUR","PPP","TOT","NATUSD","A","1974",0.000007,
"TUR","PPP","TOT","NATUSD","A","1975",0.000008,
"TUR","PPP","TOT","NATUSD","A","1976",0.000009,
"TUR","PPP","TOT","NATUSD","A","1977",0.00001,
"TUR","PPP","TOT","NATUSD","A","1978",0.000014,
"TUR","PPP","TOT","NATUSD","A","1979",0.000023,
"TUR","PPP","TOT","NATUSD","A","1980",0.00004,
"TUR","PPP","TOT","NATUSD","A","1981",0.000052,
"TUR","PPP","TOT","NATUSD","A","1982",0.000063,
"TUR","PPP","TOT","NATUSD","A","1983",0.000076,
"TUR","PPP","TOT","NATUSD","A","1984",0.000109,
"TUR","PPP","TOT","NATUSD","A","1985",0.000162,
"TUR","PPP","TOT","NATUSD","A","1986",0.000216,
"TUR","PPP","TOT","NATUSD","A","1987",0.000282,
"TUR","PPP","TOT","NATUSD","A","1988",0.000461,
"TUR","PPP","TOT","NATUSD","A","1989",0.000778,
"TUR","PPP","TOT","NATUSD","A","1990",0.001187,
"TUR","PPP","TOT","NATUSD","A","1991",0.001823,
"TUR","PPP","TOT","NATUSD","A","1992",0.002918,
"TUR","PPP","TOT","NATUSD","A","1993",0.004783,
"TUR","PPP","TOT","NATUSD","A","1994",0.009668,
"TUR","PPP","TOT","NATUSD","A","1995",0.017726,
"TUR","PPP","TOT","NATUSD","A","1996",0.031005,
"TUR","PPP","TOT","NATUSD","A","1997",0.055371,
"TUR","PPP","TOT","NATUSD","A","1998",0.128874,
"TUR","PPP","TOT","NATUSD","A","1999",0.196465,
"TUR","PPP","TOT","NATUSD","A","2000",0.281591,
"TUR","PPP","TOT","NATUSD","A","2001",0.414898,
"TUR","PPP","TOT","NATUSD","A","2002",0.591251,
"TUR","PPP","TOT","NATUSD","A","2003",0.737363,
"TUR","PPP","TOT","NATUSD","A","2004",0.792895,
"TUR","PPP","TOT","NATUSD","A","2005",0.834589,
"TUR","PPP","TOT","NATUSD","A","2006",0.84268,
"TUR","PPP","TOT","NATUSD","A","2007",0.852133,
"TUR","PPP","TOT","NATUSD","A","2008",0.87996,
"TUR","PPP","TOT","NATUSD","A","2009",0.904443,
"TUR","PPP","TOT","NATUSD","A","2010",0.920383,
"TUR","PPP","TOT","NATUSD","A","2011",0.966176,
"TUR","PPP","TOT","NATUSD","A","2012",1.019856,
"TUR","PPP","TOT","NATUSD","A","2013",1.070294,
"TUR","PPP","TOT","NATUSD","A","2014",1.104504,
"TUR","PPP","TOT","NATUSD","A","2015",1.162141,
"TUR","PPP","TOT","NATUSD","A","2016",1.249671,
"TUR","PPP","TOT","NATUSD","A","2017",1.373961,
"TUR","PPP","TOT","NATUSD","A","2018",1.611856,
"GBR","PPP","TOT","NATUSD","A","1960",0.228426,
"GBR","PPP","TOT","NATUSD","A","1961",0.233865,
"GBR","PPP","TOT","NATUSD","A","1962",0.237129,
"GBR","PPP","TOT","NATUSD","A","1963",0.238316,
"GBR","PPP","TOT","NATUSD","A","1964",0.24361,
"GBR","PPP","TOT","NATUSD","A","1965",0.248356,
"GBR","PPP","TOT","NATUSD","A","1966",0.250347,
"GBR","PPP","TOT","NATUSD","A","1967",0.250387,
"GBR","PPP","TOT","NATUSD","A","1968",0.248822,
"GBR","PPP","TOT","NATUSD","A","1969",0.249482,
"GBR","PPP","TOT","NATUSD","A","1970",0.275277,
"GBR","PPP","TOT","NATUSD","A","1971",0.282974,
"GBR","PPP","TOT","NATUSD","A","1972",0.290802,
"GBR","PPP","TOT","NATUSD","A","1973",0.298936,
"GBR","PPP","TOT","NATUSD","A","1974",0.315489,
"GBR","PPP","TOT","NATUSD","A","1975",0.363175,
"GBR","PPP","TOT","NATUSD","A","1976",0.396257,
"GBR","PPP","TOT","NATUSD","A","1977",0.424288,
"GBR","PPP","TOT","NATUSD","A","1978",0.441834,
"GBR","PPP","TOT","NATUSD","A","1979",0.465408,
"GBR","PPP","TOT","NATUSD","A","1980",0.510938,
"GBR","PPP","TOT","NATUSD","A","1981",0.520685,
"GBR","PPP","TOT","NATUSD","A","1982",0.526688,
"GBR","PPP","TOT","NATUSD","A","1983",0.5328,
"GBR","PPP","TOT","NATUSD","A","1984",0.540077,
"GBR","PPP","TOT","NATUSD","A","1985",0.552121,
"GBR","PPP","TOT","NATUSD","A","1986",0.564828,
"GBR","PPP","TOT","NATUSD","A","1987",0.581664,
"GBR","PPP","TOT","NATUSD","A","1988",0.596218,
"GBR","PPP","TOT","NATUSD","A","1989",0.619306,
"GBR","PPP","TOT","NATUSD","A","1990",0.64405,
"GBR","PPP","TOT","NATUSD","A","1991",0.662861,
"GBR","PPP","TOT","NATUSD","A","1992",0.669795,
"GBR","PPP","TOT","NATUSD","A","1993",0.671932,
"GBR","PPP","TOT","NATUSD","A","1994",0.666834,
"GBR","PPP","TOT","NATUSD","A","1995",0.714011,
"GBR","PPP","TOT","NATUSD","A","1996",0.713773,
"GBR","PPP","TOT","NATUSD","A","1997",0.708746,
"GBR","PPP","TOT","NATUSD","A","1998",0.720725,
"GBR","PPP","TOT","NATUSD","A","1999",0.725819,
"GBR","PPP","TOT","NATUSD","A","2000",0.704514,
"GBR","PPP","TOT","NATUSD","A","2001",0.694392,
"GBR","PPP","TOT","NATUSD","A","2002",0.689877,
"GBR","PPP","TOT","NATUSD","A","2003",0.69665,
"GBR","PPP","TOT","NATUSD","A","2004",0.688467,
"GBR","PPP","TOT","NATUSD","A","2005",0.707619,
"GBR","PPP","TOT","NATUSD","A","2006",0.697211,
"GBR","PPP","TOT","NATUSD","A","2007",0.709924,
"GBR","PPP","TOT","NATUSD","A","2008",0.701691,
"GBR","PPP","TOT","NATUSD","A","2009",0.709928,
"GBR","PPP","TOT","NATUSD","A","2010",0.702299,
"GBR","PPP","TOT","NATUSD","A","2011",0.706052,
"GBR","PPP","TOT","NATUSD","A","2012",0.701634,
"GBR","PPP","TOT","NATUSD","A","2013",0.695248,
"GBR","PPP","TOT","NATUSD","A","2014",0.698444,
"GBR","PPP","TOT","NATUSD","A","2015",0.692365,
"GBR","PPP","TOT","NATUSD","A","2016",0.698632,
"GBR","PPP","TOT","NATUSD","A","2017",0.691089,
"GBR","PPP","TOT","NATUSD","A","2018",0.700184,
"USA","PPP","TOT","NATUSD","A","1960",1,
"USA","PPP","TOT","NATUSD","A","1961",1,
"USA","PPP","TOT","NATUSD","A","1962",1,
"USA","PPP","TOT","NATUSD","A","1963",1,
"USA","PPP","TOT","NATUSD","A","1964",1,
"USA","PPP","TOT","NATUSD","A","1965",1,
"USA","PPP","TOT","NATUSD","A","1966",1,
"USA","PPP","TOT","NATUSD","A","1967",1,
"USA","PPP","TOT","NATUSD","A","1968",1,
"USA","PPP","TOT","NATUSD","A","1969",1,
"USA","PPP","TOT","NATUSD","A","1970",1,
"USA","PPP","TOT","NATUSD","A","1971",1,
"USA","PPP","TOT","NATUSD","A","1972",1,
"USA","PPP","TOT","NATUSD","A","1973",1,
"USA","PPP","TOT","NATUSD","A","1974",1,
"USA","PPP","TOT","NATUSD","A","1975",1,
"USA","PPP","TOT","NATUSD","A","1976",1,
"USA","PPP","TOT","NATUSD","A","1977",1,
"USA","PPP","TOT","NATUSD","A","1978",1,
"USA","PPP","TOT","NATUSD","A","1979",1,
"USA","PPP","TOT","NATUSD","A","1980",1,
"USA","PPP","TOT","NATUSD","A","1981",1,
"USA","PPP","TOT","NATUSD","A","1982",1,
"USA","PPP","TOT","NATUSD","A","1983",1,
"USA","PPP","TOT","NATUSD","A","1984",1,
"USA","PPP","TOT","NATUSD","A","1985",1,
"USA","PPP","TOT","NATUSD","A","1986",1,
"USA","PPP","TOT","NATUSD","A","1987",1,
"USA","PPP","TOT","NATUSD","A","1988",1,
"USA","PPP","TOT","NATUSD","A","1989",1,
"USA","PPP","TOT","NATUSD","A","1990",1,
"USA","PPP","TOT","NATUSD","A","1991",1,
"USA","PPP","TOT","NATUSD","A","1992",1,
"USA","PPP","TOT","NATUSD","A","1993",1,
"USA","PPP","TOT","NATUSD","A","1994",1,
"USA","PPP","TOT","NATUSD","A","1995",1,
"USA","PPP","TOT","NATUSD","A","1996",1,
"USA","PPP","TOT","NATUSD","A","1997",1,
"USA","PPP","TOT","NATUSD","A","1998",1,
"USA","PPP","TOT","NATUSD","A","1999",1,
"USA","PPP","TOT","NATUSD","A","2000",1,
"USA","PPP","TOT","NATUSD","A","2001",1,
"USA","PPP","TOT","NATUSD","A","2002",1,
"USA","PPP","TOT","NATUSD","A","2003",1,
"USA","PPP","TOT","NATUSD","A","2004",1,
"USA","PPP","TOT","NATUSD","A","2005",1,
"USA","PPP","TOT","NATUSD","A","2006",1,
"USA","PPP","TOT","NATUSD","A","2007",1,
"USA","PPP","TOT","NATUSD","A","2008",1,
"USA","PPP","TOT","NATUSD","A","2009",1,
"USA","PPP","TOT","NATUSD","A","2010",1,
"USA","PPP","TOT","NATUSD","A","2011",1,
"USA","PPP","TOT","NATUSD","A","2012",1,
"USA","PPP","TOT","NATUSD","A","2013",1,
"USA","PPP","TOT","NATUSD","A","2014",1,
"USA","PPP","TOT","NATUSD","A","2015",1,
"USA","PPP","TOT","NATUSD","A","2016",1,
"USA","PPP","TOT","NATUSD","A","2017",1,
"USA","PPP","TOT","NATUSD","A","2018",1,
"BRA","PPP","TOT","NATUSD","A","1993",0.012338,
"BRA","PPP","TOT","NATUSD","A","1994",0.290275,
"BRA","PPP","TOT","NATUSD","A","1995",0.538825,
"BRA","PPP","TOT","NATUSD","A","1996",0.626837,
"BRA","PPP","TOT","NATUSD","A","1997",0.663921,
"BRA","PPP","TOT","NATUSD","A","1998",0.689135,
"BRA","PPP","TOT","NATUSD","A","1999",0.73311,
"BRA","PPP","TOT","NATUSD","A","2000",0.758987,
"BRA","PPP","TOT","NATUSD","A","2001",0.803168,
"BRA","PPP","TOT","NATUSD","A","2002",0.868525,
"BRA","PPP","TOT","NATUSD","A","2003",0.971546,
"BRA","PPP","TOT","NATUSD","A","2004",1.018802,
"BRA","PPP","TOT","NATUSD","A","2005",1.06045,
"BRA","PPP","TOT","NATUSD","A","2006",1.098588,
"BRA","PPP","TOT","NATUSD","A","2007",1.139115,
"BRA","PPP","TOT","NATUSD","A","2008",1.215313,
"BRA","PPP","TOT","NATUSD","A","2009",1.294364,
"BRA","PPP","TOT","NATUSD","A","2010",1.386284,
"BRA","PPP","TOT","NATUSD","A","2011",1.471075,
"BRA","PPP","TOT","NATUSD","A","2012",1.55902,
"BRA","PPP","TOT","NATUSD","A","2013",1.649293,
"BRA","PPP","TOT","NATUSD","A","2014",1.747275,
"BRA","PPP","TOT","NATUSD","A","2015",1.859391,
"BRA","PPP","TOT","NATUSD","A","2016",1.985496,
"BRA","PPP","TOT","NATUSD","A","2017",2.024346,
"BRA","PPP","TOT","NATUSD","A","2018",2.02855,
"CHL","PPP","TOT","NATUSD","A","1986",93.523686,
"CHL","PPP","TOT","NATUSD","A","1987",113.70088,
"CHL","PPP","TOT","NATUSD","A","1988",133.389001,
"CHL","PPP","TOT","NATUSD","A","1989",144.265356,
"CHL","PPP","TOT","NATUSD","A","1990",168.599469,
"CHL","PPP","TOT","NATUSD","A","1991",197.688509,
"CHL","PPP","TOT","NATUSD","A","1992",216.035681,
"CHL","PPP","TOT","NATUSD","A","1993",233.489516,
"CHL","PPP","TOT","NATUSD","A","1994",257.413897,
"CHL","PPP","TOT","NATUSD","A","1995",275.634032,
"CHL","PPP","TOT","NATUSD","A","1996",275.297279,
"CHL","PPP","TOT","NATUSD","A","1997",278.916341,
"CHL","PPP","TOT","NATUSD","A","1998",278.687422,
"CHL","PPP","TOT","NATUSD","A","1999",280.983095,
"CHL","PPP","TOT","NATUSD","A","2000",286.579744,
"CHL","PPP","TOT","NATUSD","A","2001",291.255853,
"CHL","PPP","TOT","NATUSD","A","2002",296.44643,
"CHL","PPP","TOT","NATUSD","A","2003",304.367803,
"CHL","PPP","TOT","NATUSD","A","2004",319.653389,
"CHL","PPP","TOT","NATUSD","A","2005",333.69,
"CHL","PPP","TOT","NATUSD","A","2006",318.574722,
"CHL","PPP","TOT","NATUSD","A","2007",323.878962,
"CHL","PPP","TOT","NATUSD","A","2008",340.400833,
"CHL","PPP","TOT","NATUSD","A","2009",354.325885,
"CHL","PPP","TOT","NATUSD","A","2010",359.83702,
"CHL","PPP","TOT","NATUSD","A","2011",348.016847,
"CHL","PPP","TOT","NATUSD","A","2012",347.228507,
"CHL","PPP","TOT","NATUSD","A","2013",349.680536,
"CHL","PPP","TOT","NATUSD","A","2014",367.213907,
"CHL","PPP","TOT","NATUSD","A","2015",391.360578,
"CHL","PPP","TOT","NATUSD","A","2016",406.873022,
"CHL","PPP","TOT","NATUSD","A","2017",402.358738,
"CHL","PPP","TOT","NATUSD","A","2018",404.847636,
"CHN","PPP","TOT","NATUSD","A","1980",1.491,
"CHN","PPP","TOT","NATUSD","A","1981",1.404,
"CHN","PPP","TOT","NATUSD","A","1982",1.328,
"CHN","PPP","TOT","NATUSD","A","1983",1.292,
"CHN","PPP","TOT","NATUSD","A","1984",1.308,
"CHN","PPP","TOT","NATUSD","A","1985",1.396,
"CHN","PPP","TOT","NATUSD","A","1986",1.434,
"CHN","PPP","TOT","NATUSD","A","1987",1.471,
"CHN","PPP","TOT","NATUSD","A","1988",1.592,
"CHN","PPP","TOT","NATUSD","A","1989",1.664,
"CHN","PPP","TOT","NATUSD","A","1990",1.685171,
"CHN","PPP","TOT","NATUSD","A","1991",1.739895,
"CHN","PPP","TOT","NATUSD","A","1992",1.840579,
"CHN","PPP","TOT","NATUSD","A","1993",2.071111,
"CHN","PPP","TOT","NATUSD","A","1994",2.445724,
"CHN","PPP","TOT","NATUSD","A","1995",2.723269,
"CHN","PPP","TOT","NATUSD","A","1996",2.848314,
"CHN","PPP","TOT","NATUSD","A","1997",2.845812,
"CHN","PPP","TOT","NATUSD","A","1998",2.790131,
"CHN","PPP","TOT","NATUSD","A","1999",2.713219,
"CHN","PPP","TOT","NATUSD","A","2000",2.707541,
"CHN","PPP","TOT","NATUSD","A","2001",2.701299,
"CHN","PPP","TOT","NATUSD","A","2002",2.676549,
"CHN","PPP","TOT","NATUSD","A","2003",2.692593,
"CHN","PPP","TOT","NATUSD","A","2004",2.802777,
"CHN","PPP","TOT","NATUSD","A","2005",2.821377,
"CHN","PPP","TOT","NATUSD","A","2006",2.844798,
"CHN","PPP","TOT","NATUSD","A","2007",2.987333,
"CHN","PPP","TOT","NATUSD","A","2008",3.159192,
"CHN","PPP","TOT","NATUSD","A","2009",3.131183,
"CHN","PPP","TOT","NATUSD","A","2010",3.308221,
"CHN","PPP","TOT","NATUSD","A","2011",3.505536,
"CHN","PPP","TOT","NATUSD","A","2012",3.524483,
"CHN","PPP","TOT","NATUSD","A","2013",3.545648,
"CHN","PPP","TOT","NATUSD","A","2014",3.511991,
"CHN","PPP","TOT","NATUSD","A","2015",3.477557,
"CHN","PPP","TOT","NATUSD","A","2016",3.472826,
"CHN","PPP","TOT","NATUSD","A","2017",3.549759,
"CHN","PPP","TOT","NATUSD","A","2018",3.564637,
"COL","PPP","TOT","NATUSD","A","1980",20.265684,
"COL","PPP","TOT","NATUSD","A","1981",22.750417,
"COL","PPP","TOT","NATUSD","A","1982",26.754763,
"COL","PPP","TOT","NATUSD","A","1983",30.984518,
"COL","PPP","TOT","NATUSD","A","1984",36.485068,
"COL","PPP","TOT","NATUSD","A","1985",44.22165,
"COL","PPP","TOT","NATUSD","A","1986",55.863859,
"COL","PPP","TOT","NATUSD","A","1987",66.959564,
"COL","PPP","TOT","NATUSD","A","1988",82.665736,
"COL","PPP","TOT","NATUSD","A","1989",99.329946,
"COL","PPP","TOT","NATUSD","A","1990",121.218085,
"COL","PPP","TOT","NATUSD","A","1991",148.035084,
"COL","PPP","TOT","NATUSD","A","1992",176.904663,
"COL","PPP","TOT","NATUSD","A","1993",221.095343,
"COL","PPP","TOT","NATUSD","A","1994",314.680866,
"COL","PPP","TOT","NATUSD","A","1995",366.360134,
"COL","PPP","TOT","NATUSD","A","1996",420.483007,
"COL","PPP","TOT","NATUSD","A","1997",483.024742,
"COL","PPP","TOT","NATUSD","A","1998",548.430332,
"COL","PPP","TOT","NATUSD","A","1999",608.348675,
"COL","PPP","TOT","NATUSD","A","2000",783.734381,
"COL","PPP","TOT","NATUSD","A","2001",816.220838,
"COL","PPP","TOT","NATUSD","A","2002",851.857381,
"COL","PPP","TOT","NATUSD","A","2003",892.239098,
"COL","PPP","TOT","NATUSD","A","2004",931.60464,
"COL","PPP","TOT","NATUSD","A","2005",952.723748,
"COL","PPP","TOT","NATUSD","A","2006",977.706657,
"COL","PPP","TOT","NATUSD","A","2007",1000.357813,
"COL","PPP","TOT","NATUSD","A","2008",1055.242084,
"COL","PPP","TOT","NATUSD","A","2009",1082.979231,
"COL","PPP","TOT","NATUSD","A","2010",1111.170441,
"COL","PPP","TOT","NATUSD","A","2011",1161.909895,
"COL","PPP","TOT","NATUSD","A","2012",1174.995213,
"COL","PPP","TOT","NATUSD","A","2013",1179.362636,
"COL","PPP","TOT","NATUSD","A","2014",1182.549471,
"COL","PPP","TOT","NATUSD","A","2015",1198.565328,
"COL","PPP","TOT","NATUSD","A","2016",1241.199851,
"COL","PPP","TOT","NATUSD","A","2017",1278.040402,
"COL","PPP","TOT","NATUSD","A","2018",1322.222079,
"EST","PPP","TOT","NATUSD","A","1993",0.174857,
"EST","PPP","TOT","NATUSD","A","1994",0.239115,
"EST","PPP","TOT","NATUSD","A","1995",0.307882,
"EST","PPP","TOT","NATUSD","A","1996",0.377689,
"EST","PPP","TOT","NATUSD","A","1997",0.409537,
"EST","PPP","TOT","NATUSD","A","1998",0.435427,
"EST","PPP","TOT","NATUSD","A","1999",0.462332,
"EST","PPP","TOT","NATUSD","A","2000",0.468855,
"EST","PPP","TOT","NATUSD","A","2001",0.487809,
"EST","PPP","TOT","NATUSD","A","2002",0.486245,
"EST","PPP","TOT","NATUSD","A","2003",0.486311,
"EST","PPP","TOT","NATUSD","A","2004",0.494099,
"EST","PPP","TOT","NATUSD","A","2005",0.503328,
"EST","PPP","TOT","NATUSD","A","2006",0.521332,
"EST","PPP","TOT","NATUSD","A","2007",0.551715,
"EST","PPP","TOT","NATUSD","A","2008",0.545055,
"EST","PPP","TOT","NATUSD","A","2009",0.517014,
"EST","PPP","TOT","NATUSD","A","2010",0.512138,
"EST","PPP","TOT","NATUSD","A","2011",0.5116,
"EST","PPP","TOT","NATUSD","A","2012",0.521063,
"EST","PPP","TOT","NATUSD","A","2013",0.522424,
"EST","PPP","TOT","NATUSD","A","2014",0.52689,
"EST","PPP","TOT","NATUSD","A","2015",0.537436,
"EST","PPP","TOT","NATUSD","A","2016",0.533337,
"EST","PPP","TOT","NATUSD","A","2017",0.535932,
"EST","PPP","TOT","NATUSD","A","2018",0.547925,
"IND","PPP","TOT","NATUSD","A","1980",3.664,
"IND","PPP","TOT","NATUSD","A","1981",3.752,
"IND","PPP","TOT","NATUSD","A","1982",3.84,
"IND","PPP","TOT","NATUSD","A","1983",4.093,
"IND","PPP","TOT","NATUSD","A","1984",4.266,
"IND","PPP","TOT","NATUSD","A","1985",4.431,
"IND","PPP","TOT","NATUSD","A","1986",4.638,
"IND","PPP","TOT","NATUSD","A","1987",4.944,
"IND","PPP","TOT","NATUSD","A","1988",5.17,
"IND","PPP","TOT","NATUSD","A","1989",5.397,
"IND","PPP","TOT","NATUSD","A","1990",5.75955,
"IND","PPP","TOT","NATUSD","A","1991",6.340546,
"IND","PPP","TOT","NATUSD","A","1992",6.755002,
"IND","PPP","TOT","NATUSD","A","1993",7.248701,
"IND","PPP","TOT","NATUSD","A","1994",7.806002,
"IND","PPP","TOT","NATUSD","A","1995",8.339502,
"IND","PPP","TOT","NATUSD","A","1996",8.810382,
"IND","PPP","TOT","NATUSD","A","1997",9.223113,
"IND","PPP","TOT","NATUSD","A","1998",9.854948,
"IND","PPP","TOT","NATUSD","A","1999",10.00424,
"IND","PPP","TOT","NATUSD","A","2000",10.138195,
"IND","PPP","TOT","NATUSD","A","2001",10.231045,
"IND","PPP","TOT","NATUSD","A","2002",10.450766,
"IND","PPP","TOT","NATUSD","A","2003",10.642758,
"IND","PPP","TOT","NATUSD","A","2004",10.950977,
"IND","PPP","TOT","NATUSD","A","2005",11.05912,
"IND","PPP","TOT","NATUSD","A","2006",11.418592,
"IND","PPP","TOT","NATUSD","A","2007",11.762826,
"IND","PPP","TOT","NATUSD","A","2008",12.536125,
"IND","PPP","TOT","NATUSD","A","2009",13.196079,
"IND","PPP","TOT","NATUSD","A","2010",14.20806,
"IND","PPP","TOT","NATUSD","A","2011",15.109435,
"IND","PPP","TOT","NATUSD","A","2012",16.013302,
"IND","PPP","TOT","NATUSD","A","2013",16.733715,
"IND","PPP","TOT","NATUSD","A","2014",16.986392,
"IND","PPP","TOT","NATUSD","A","2015",17.152326,
"IND","PPP","TOT","NATUSD","A","2016",17.522908,
"IND","PPP","TOT","NATUSD","A","2017",17.72917,
"IND","PPP","TOT","NATUSD","A","2018",18.127587,
"IDN","PPP","TOT","NATUSD","A","1980",272.368,
"IDN","PPP","TOT","NATUSD","A","1981",260.402,
"IDN","PPP","TOT","NATUSD","A","1982",257.744,
"IDN","PPP","TOT","NATUSD","A","1983",296.536,
"IDN","PPP","TOT","NATUSD","A","1984",309.313,
"IDN","PPP","TOT","NATUSD","A","1985",315.658,
"IDN","PPP","TOT","NATUSD","A","1986",309.437,
"IDN","PPP","TOT","NATUSD","A","1987",349.247,
"IDN","PPP","TOT","NATUSD","A","1988",363.18,
"IDN","PPP","TOT","NATUSD","A","1989",390.346,
"IDN","PPP","TOT","NATUSD","A","1990",360.606613,
"IDN","PPP","TOT","NATUSD","A","1991",379.586547,
"IDN","PPP","TOT","NATUSD","A","1992",398.17741,
"IDN","PPP","TOT","NATUSD","A","1993",463.412846,
"IDN","PPP","TOT","NATUSD","A","1994",489.042999,
"IDN","PPP","TOT","NATUSD","A","1995",526.391621,
"IDN","PPP","TOT","NATUSD","A","1996",561.807938,
"IDN","PPP","TOT","NATUSD","A","1997",621.792919,
"IDN","PPP","TOT","NATUSD","A","1998",1078.123316,
"IDN","PPP","TOT","NATUSD","A","1999",1212.247188,
"IDN","PPP","TOT","NATUSD","A","2000",1427.634797,
"IDN","PPP","TOT","NATUSD","A","2001",1595.368537,
"IDN","PPP","TOT","NATUSD","A","2002",1663.889513,
"IDN","PPP","TOT","NATUSD","A","2003",1720.878976,
"IDN","PPP","TOT","NATUSD","A","2004",1818.035727,
"IDN","PPP","TOT","NATUSD","A","2005",2013.796064,
"IDN","PPP","TOT","NATUSD","A","2006",2229.007024,
"IDN","PPP","TOT","NATUSD","A","2007",2415.672362,
"IDN","PPP","TOT","NATUSD","A","2008",2799.201405,
"IDN","PPP","TOT","NATUSD","A","2009",3007.98471,
"IDN","PPP","TOT","NATUSD","A","2010",3425.297479,
